VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2016-01-04 09:18:36,2016-01-04 09:31:00,2,.62,-73.965896606445313,40.759693145751953,1,N,-73.975990295410156,40.763744354248047,1,8.5,0,0.5,1,0,0.3,10.3
2,2016-01-04 09:18:36,2016-01-04 09:32:05,1,1.81,-73.995491027832031,40.717090606689453,1,N,-74.013763427734375,40.714790344238281,1,10.5,0,0.5,2,0,0.3,13.3
1,2016-01-04 09:18:37,2016-01-04 09:28:49,1,.90,-73.995223999023437,40.749744415283203,1,N,-73.9862060546875,40.762218475341797,1,8,0,0.5,1.75,0,0.3,10.55
1,2016-01-04 09:18:37,2016-01-04 09:56:54,1,10.20,-73.872764587402344,40.773754119873047,1,N,-73.973060607910156,40.761772155761719,1,35,0,0.5,8.25,5.54,0.3,49.59
1,2016-01-04 09:18:37,2016-01-04 09:32:20,1,1.70,-74.005584716796875,40.738765716552734,1,N,-73.994392395019531,40.719661712646484,1,10,0,0.5,2.15,0,0.3,12.95
2,2016-01-04 09:18:37,2016-01-04 09:49:44,1,2.72,-73.974586486816406,40.787940979003906,1,N,-73.957023620605469,40.762619018554687,2,19.5,0,0.5,0,0,0.3,20.3
2,2016-01-04 09:18:37,2016-01-04 09:30:41,1,1.30,-73.965118408203125,40.769161224365234,1,N,-73.976882934570313,40.758628845214844,2,9,0,0.5,0,0,0.3,9.8
2,2016-01-04 09:18:37,2016-01-04 09:37:56,1,1.31,-73.956771850585938,40.778068542480469,1,N,-73.961051940917969,40.766338348388672,1,12.5,0,0.5,2.66,0,0.3,15.96
1,2016-01-04 09:18:38,2016-01-04 09:23:06,1,1.00,-74.00994873046875,40.721141815185547,1,N,-74.01556396484375,40.707981109619141,1,5.5,0,0.5,1.25,0,0.3,7.55
1,2016-01-04 09:18:38,2016-01-04 09:27:30,1,.70,-73.974716186523438,40.750328063964844,1,N,-73.967498779296875,40.760543823242188,2,7,0,0.5,0,0,0.3,7.8
1,2016-01-04 09:18:38,2016-01-04 09:26:15,2,.60,-73.979545593261719,40.749332427978516,1,N,-73.986160278320312,40.743412017822266,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-01-04 09:18:38,2016-01-04 09:31:21,3,1.40,-73.954910278320312,40.765735626220703,1,N,-73.971641540527344,40.757614135742187,2,9.5,0,0.5,0,0,0.3,10.3
2,2016-01-04 09:18:38,2016-01-04 09:28:24,1,1.15,-73.987335205078125,40.724716186523438,1,N,-73.976844787597656,40.739166259765625,1,8.5,0,0.5,1,0,0.3,10.3
2,2016-01-04 09:18:38,2016-01-04 09:29:00,1,.85,-73.981361389160156,40.764617919921875,1,N,-73.988563537597656,40.758888244628906,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-01-04 09:18:38,2016-01-04 09:23:59,1,.94,-74.016250610351563,40.714809417724609,1,N,-74.010093688964844,40.720241546630859,2,5.5,0,0.5,0,0,0.3,6.3
1,2016-01-04 09:18:39,2016-01-04 09:36:59,1,1.50,-73.978408813476563,40.748237609863281,1,Y,-73.972946166992188,40.764553070068359,1,12,0,0.5,1.92,0,0.3,14.72
1,2016-01-04 09:18:39,2016-01-04 09:53:16,1,15.20,-73.974411010742188,40.749656677246094,2,N,-73.790817260742188,40.663429260253906,1,52,0,0.5,17.5,5.54,0.3,75.84
1,2016-01-04 09:18:39,2016-01-04 09:22:05,1,.80,-73.9879150390625,40.754638671875,1,N,-73.986289978027344,40.745880126953125,1,4.5,0,0.5,1.05,0,0.3,6.35
2,2016-01-04 09:18:39,2016-01-04 09:21:54,2,.71,-73.987098693847656,40.7711181640625,1,N,-73.979751586914063,40.777801513671875,1,4.5,0,0.5,1.06,0,0.3,6.36
2,2016-01-04 09:18:39,2016-01-04 09:54:47,1,6.31,-74.004600524902344,40.70684814453125,1,N,-73.980201721191406,40.767330169677734,1,27.5,0,0.5,5.66,0,0.3,33.96
2,2016-01-04 09:18:39,2016-01-04 09:59:56,2,6.75,-73.992462158203125,40.714260101318359,5,N,-73.921058654785156,40.66778564453125,2,22,0,0.5,0,0,0.3,22.8
2,2016-01-04 09:18:39,2016-01-04 09:45:00,2,8.82,-73.975692749023438,40.765018463134766,1,N,-73.870613098144531,40.773979187011719,1,29,0,0.5,7.45,0,0.3,37.25
2,2016-01-04 09:18:39,2016-01-04 09:26:14,1,1.02,-73.962226867675781,40.773078918457031,1,N,-73.958076477050781,40.764900207519531,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-01-04 09:18:39,2016-01-04 09:29:13,1,1.16,-73.98260498046875,40.739627838134766,1,N,-73.979484558105469,40.752418518066406,1,8.5,0,0.5,2.32,0,0.3,11.62
2,2016-01-04 09:18:39,2016-01-04 09:46:46,1,6.84,-73.966934204101563,40.804008483886719,1,N,-74.009124755859375,40.725296020507812,1,25,0,0.5,6.45,0,0.3,32.25
1,2016-01-04 09:18:40,2016-01-04 09:25:58,2,1.40,-73.960205078125,40.781391143798828,1,N,-73.97998046875,40.782089233398437,2,7.5,0,0.5,0,0,0.3,8.3
2,2016-01-04 09:18:40,2016-01-04 09:32:14,1,1.08,-73.974533081054687,40.757999420166016,1,N,-73.964210510253906,40.760818481445313,2,9.5,0,0.5,0,0,0.3,10.3
2,2016-01-04 09:18:40,2016-01-04 09:23:17,1,.73,-73.983619689941406,40.765239715576172,1,N,-73.973365783691406,40.76434326171875,1,5,0,0.5,3.3,0,0.3,9.1
1,2016-01-04 09:18:41,2016-01-04 09:20:51,1,.60,-73.987617492675781,40.7545166015625,1,N,-73.983207702636719,40.749412536621094,1,4,0,0.5,0.95,0,0.3,5.75
2,2016-01-04 09:18:41,2016-01-04 09:31:38,1,1.56,-73.95355224609375,40.766941070556641,1,N,-73.968597412109375,40.757488250732422,1,10,0,0.5,1.5,0,0.3,12.3
2,2016-01-04 09:18:41,2016-01-04 09:27:58,1,.98,-73.954139709472656,40.770511627197266,1,N,-73.966781616210938,40.769821166992187,2,7,0,0.5,0,0,0.3,7.8
2,2016-01-04 09:18:41,2016-01-04 09:33:29,4,2.70,-74.000518798828125,40.727180480957031,1,N,-73.975883483886719,40.754173278808594,1,12,0,0.5,2.56,0,0.3,15.36
1,2016-01-04 09:18:42,2016-01-04 09:45:40,2,3.80,-73.979827880859375,40.785671234130859,1,N,-74.002113342285156,40.742916107177734,2,19,0,0.5,0,0,0.3,19.8
2,2016-01-04 09:18:42,2016-01-04 09:41:04,2,2.15,-73.994010925292969,40.750118255615234,1,N,-73.96942138671875,40.762870788574219,1,14.5,0,0.5,3.06,0,0.3,18.36
2,2016-01-04 09:18:42,2016-01-04 09:36:43,1,2.38,-74.002555847167969,40.729007720947266,1,N,-73.978981018066406,40.753105163574219,1,13,0,0.5,3.45,0,0.3,17.25
2,2016-01-04 09:18:42,2016-01-04 09:31:15,1,1.54,-73.998504638671875,40.681678771972656,1,N,-73.988739013671875,40.692901611328125,1,9.5,0,0.5,2.58,0,0.3,12.88
2,2016-01-04 09:18:42,2016-01-04 09:26:23,6,1.05,-73.994400024414063,40.755970001220703,1,N,-73.981254577636719,40.759101867675781,1,6.5,0,0.5,1.46,0,0.3,8.76
2,2016-01-04 09:18:42,2016-01-04 09:33:44,6,1.27,-73.976860046386719,40.755649566650391,1,N,-73.985740661621094,40.767841339111328,1,10.5,0,0.5,2.26,0,0.3,13.56
2,2016-01-04 09:18:42,2016-01-04 09:33:55,1,1.14,-73.981788635253906,40.728397369384766,1,N,-73.993675231933594,40.722503662109375,2,10.5,0,0.5,0,0,0.3,11.3
1,2016-01-04 09:18:43,2016-01-04 09:37:43,1,7.70,-73.9443359375,40.780727386474609,1,N,-74.007133483886719,40.703853607177734,1,23.5,0,0.5,2.5,0,0.3,26.8
1,2016-01-04 09:18:43,2016-01-04 09:22:28,1,.80,-73.993858337402344,40.745693206787109,1,N,-74.004783630371094,40.7447509765625,1,5,0,0.5,1.45,0,0.3,7.25
1,2016-01-04 09:18:43,2016-01-04 09:25:53,1,1.50,-73.957183837890625,40.766124725341797,1,N,-73.9498291015625,40.78460693359375,1,7.5,0,0.5,1,0,0.3,9.3
1,2016-01-04 09:18:44,2016-01-04 09:33:05,2,1.10,-74.006637573242188,40.736415863037109,1,N,-73.989677429199219,40.73443603515625,1,10,0,0.5,2.15,0,0.3,12.95
1,2016-01-04 09:18:44,2016-01-04 09:21:06,1,.50,-73.991584777832031,40.749885559082031,1,N,-73.996780395507813,40.742397308349609,1,4,0,0.5,0.95,0,0.3,5.75
1,2016-01-04 09:18:44,2016-01-04 09:35:31,1,2.30,-73.948959350585937,40.781532287597656,1,N,-73.970718383789063,40.751499176025391,1,12,0,0.5,2.55,0,0.3,15.35
2,2016-01-04 09:18:44,2016-01-04 09:37:53,5,3.56,-73.9761962890625,40.715450286865234,1,N,-73.9761962890625,40.715450286865234,2,14.5,0,0.5,0,0,0.3,15.3
2,2016-01-04 09:18:45,2016-01-04 09:24:11,1,.67,-73.965858459472656,40.762405395507813,1,N,-73.956878662109375,40.762577056884766,1,5.5,0,0.5,1.58,0,0.3,7.88
2,2016-01-04 09:18:45,2016-01-04 09:25:20,1,1.06,-73.967147827148438,40.803680419921875,1,N,-73.97637939453125,40.790481567382813,1,6.5,0,0.5,1,0,0.3,8.3
2,2016-01-04 09:18:45,2016-01-04 09:22:01,1,.68,-73.988311767578125,40.753448486328125,1,N,-73.995018005371094,40.744659423828125,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-01-04 09:18:45,2016-01-04 09:31:04,1,1.82,-73.995803833007812,40.73870849609375,1,N,-73.99835205078125,40.755599975585938,1,10,0,0.5,2.16,0,0.3,12.96
2,2016-01-04 09:18:45,2016-01-04 09:18:47,1,.00,0,0,2,N,0,0,1,52,0,0.5,8,0,0.3,60.8
2,2016-01-04 09:18:45,2016-01-04 09:37:37,3,1.87,-73.960716247558594,40.775104522705078,1,N,-73.978240966796875,40.755210876464844,1,13,0,0.5,2.76,0,0.3,16.56
1,2016-01-04 09:18:46,2016-01-04 09:32:16,1,4.70,-73.977188110351562,40.750118255615234,1,N,-74.007644653320312,40.703525543212891,1,15.5,0,0.5,3.25,0,0.3,19.55
2,2016-01-04 09:18:46,2016-01-04 09:27:10,2,.79,-73.981246948242188,40.779109954833984,1,N,-73.9715576171875,40.782848358154297,1,7,0,0.5,1.56,0,0.3,9.36
2,2016-01-04 09:18:46,2016-01-04 09:20:47,1,.26,-73.978157043457031,40.753303527832031,1,N,-73.98199462890625,40.754936218261719,1,3.5,0,0.5,0,0,0.3,4.3
2,2016-01-04 09:18:46,2016-01-04 09:31:00,1,1.74,-74.013374328613281,40.716682434082031,1,N,-73.995010375976563,40.72564697265625,1,10,0,0.5,2.16,0,0.3,12.96
2,2016-01-04 09:18:46,2016-01-04 09:47:11,1,3.42,-73.993995666503906,40.751155853271484,1,N,-73.953994750976563,40.770530700683594,1,18.5,0,0.5,2,0,0.3,21.3
1,2016-01-04 09:18:47,2016-01-04 09:26:15,1,1.20,-73.991493225097656,40.727180480957031,1,N,-73.985000610351563,40.741851806640625,2,7,0,0.5,0,0,0.3,7.8
1,2016-01-04 09:18:47,2016-01-04 09:26:22,1,.40,-73.981231689453125,40.747089385986328,1,N,-73.984245300292969,40.742805480957031,1,6,0,0.5,0.68,0,0.3,7.48
1,2016-01-04 09:18:47,2016-01-04 09:31:56,1,1.00,-73.953971862792969,40.772991180419922,1,N,-73.965690612792969,40.765430450439453,1,9.5,0,0.5,1.5,0,0.3,11.8
2,2016-01-04 09:18:47,2016-01-04 09:38:15,1,2.17,-73.95794677734375,40.760948181152344,1,N,-73.957733154296875,40.784599304199219,1,13.5,0,0.5,2.86,0,0.3,17.16
1,2016-01-04 09:18:48,2016-01-04 09:20:25,1,.30,-73.974838256835938,40.787921905517578,1,N,-73.970321655273437,40.790763854980469,2,3.5,0,0.5,0,0,0.3,4.3
1,2016-01-04 09:18:48,2016-01-04 09:30:58,1,1.70,-73.989173889160156,40.747989654541016,1,N,-73.96990966796875,40.762306213378906,1,9.5,0,0.5,2,0,0.3,12.3
1,2016-01-04 09:18:48,2016-01-04 09:25:10,1,1.00,-73.952987670898437,40.776741027832031,1,N,-73.9617919921875,40.763637542724609,1,6,0,0.5,1,0,0.3,7.8
1,2016-01-04 09:18:48,2016-01-04 09:32:28,2,1.10,-73.994094848632812,40.751190185546875,1,N,-74.004623413085938,40.741909027099609,1,10,0,0.5,2.7,0,0.3,13.5
1,2016-01-04 09:18:48,2016-01-04 09:33:01,1,1.10,-73.967315673828125,40.757591247558594,1,N,-73.980224609375,40.753055572509766,1,9.5,0,0.5,0.5,0,0.3,10.8
2,2016-01-04 09:18:48,2016-01-04 09:21:13,6,.75,-73.971511840820313,40.787269592285156,1,N,-73.970489501953125,40.793869018554687,2,4,0,0.5,0,0,0.3,4.8
2,2016-01-04 09:18:48,2016-01-04 09:30:20,1,2.83,-73.904159545898437,40.771560668945313,1,N,-73.875068664550781,40.750930786132813,1,11.5,0,0.5,3,0,0.3,15.3
2,2016-01-04 09:18:48,2016-01-04 09:41:47,1,2.47,-73.980461120605469,40.730060577392578,1,N,-73.973419189453125,40.754283905029297,1,16,0,0.5,2,0,0.3,18.8
2,2016-01-04 09:18:48,2016-01-04 09:27:31,1,1.60,-74.016326904296875,40.714778900146484,1,N,-74.001121520996094,40.721111297607422,1,8,0,0.5,1.76,0,0.3,10.56
2,2016-01-04 09:18:48,2016-01-04 09:27:38,2,1.89,-73.986923217773437,40.701061248779297,1,N,-74.002799987792969,40.717830657958984,1,9,0,0.5,1,0,0.3,10.8
1,2016-01-04 09:18:49,2016-01-04 09:42:25,1,2.10,-73.9586181640625,40.777938842773438,1,N,-73.974983215332031,40.752761840820312,1,15.5,0,0.5,2.7,0,0.3,19
1,2016-01-04 09:18:49,2016-01-04 09:46:10,1,3.20,-73.981613159179688,40.746574401855469,1,N,-73.953865051269531,40.779579162597656,1,18,0,0.5,1.2,0,0.3,20
1,2016-01-04 09:18:49,2016-01-04 09:22:03,2,.50,-73.984710693359375,40.754104614257813,1,N,-73.979393005371094,40.761604309082031,2,4.5,0,0.5,0,0,0.3,5.3
1,2016-01-04 09:18:50,2016-01-04 09:41:00,1,2.70,-73.98828125,40.749252319335938,1,N,-73.989463806152344,40.773048400878906,2,15,0,0.5,0,0,0.3,15.8
1,2016-01-04 09:18:50,2016-01-04 09:27:47,1,1.60,-73.980873107910156,40.781730651855469,1,N,-73.967849731445312,40.801921844482422,3,9,0,0.5,0,0,0.3,9.8
1,2016-01-04 09:18:50,2016-01-04 09:27:01,1,.90,-73.976615905761719,40.750751495361328,1,N,-73.974899291992187,40.741756439208984,1,7,0,0.5,1.2,0,0.3,9
1,2016-01-04 09:18:50,2016-01-04 09:30:13,1,2.20,-73.998481750488281,40.725879669189453,1,N,-74.0078125,40.751537322998047,1,10.5,0,0.5,1,0,0.3,12.3
2,2016-01-04 09:18:50,2016-01-04 09:27:17,2,.85,-73.983428955078125,40.765159606933594,1,N,-73.974128723144531,40.762420654296875,2,7,0,0.5,0,0,0.3,7.8
2,2016-01-04 09:18:50,2016-01-04 09:27:13,2,1.27,-73.964302062988281,40.79718017578125,1,N,-73.953514099121094,40.788307189941406,1,7.5,0,0.5,0,0,0.3,8.3
2,2016-01-04 09:18:50,2016-01-04 09:38:24,1,2.36,-73.974288940429688,40.791240692138672,1,N,-73.975753784179688,40.763763427734375,1,13.5,0,0.5,2.14,0,0.3,16.44
2,2016-01-04 09:18:50,2016-01-04 09:43:10,1,3.01,-73.972442626953125,40.795982360839844,1,N,-73.953147888183594,40.769161224365234,2,17,0,0.5,0,0,0.3,17.8
1,2016-01-04 09:18:51,2016-01-04 09:30:37,1,1.40,-73.981521606445313,40.721073150634766,1,N,-74.003227233886719,40.726963043212891,1,9,0,0.5,2,0,0.3,11.8
1,2016-01-04 09:18:51,2016-01-04 09:27:26,1,.90,-73.972023010253906,40.762638092041016,1,N,-73.970649719238281,40.754238128662109,1,7,0,0.5,3,0,0.3,10.8
2,2016-01-04 09:18:51,2016-01-04 09:21:30,1,.32,-73.965286254882813,40.771648406982422,1,N,-73.963470458984375,40.768669128417969,2,3.5,0,0.5,0,0,0.3,4.3
2,2016-01-04 09:18:51,2016-01-04 09:37:13,1,1.85,-73.988349914550781,40.769058227539062,1,N,-73.993202209472656,40.747959136962891,2,12.5,0,0.5,0,0,0.3,13.3
1,2016-01-04 09:18:52,2016-01-04 09:25:36,1,.90,-73.989608764648437,40.748710632324219,1,N,-73.976844787597656,40.748569488525391,1,6.5,0,0.5,1.46,0,0.3,8.76
1,2016-01-04 09:18:52,2016-01-04 09:23:13,1,.80,-73.961441040039063,40.777828216552734,1,N,-73.972427368164062,40.781227111816406,2,5,0,0.5,0,0,0.3,5.8
1,2016-01-04 09:18:52,2016-01-04 09:30:26,1,1.50,-73.99029541015625,40.771915435791016,1,N,-73.988655090332031,40.756664276123047,1,9.5,0,0.5,1,0,0.3,11.3
2,2016-01-04 09:18:52,2016-01-04 09:24:07,2,.71,-73.976966857910156,40.7646484375,1,N,-73.981910705566406,40.772529602050781,2,5.5,0,0.5,0,0,0.3,6.3
2,2016-01-04 09:18:52,2016-01-04 09:35:29,1,1.55,0,0,1,N,0,0,1,11,0,0.5,2.36,0,0.3,14.16
1,2016-01-04 09:18:53,2016-01-04 09:30:08,1,1.80,-73.97509765625,40.78753662109375,1,N,-73.948677062988281,40.786361694335938,1,9.5,0,0.5,1.8,0,0.3,12.1
1,2016-01-04 09:18:53,2016-01-04 09:29:17,1,1.30,-73.991340637207031,40.74981689453125,1,N,-73.978652954101563,40.758892059326172,1,8.5,0,0.5,2.3,0,0.3,11.6
1,2016-01-04 09:18:53,2016-01-04 09:39:56,1,3.80,-73.987060546875,40.722305297851563,1,N,-73.968971252441406,40.759075164794922,1,17.5,0,0.5,2,0,0.3,20.3
2,2016-01-04 09:18:53,2016-01-04 09:24:05,2,.97,-73.994422912597656,40.756656646728516,1,N,-74.005691528320313,40.750835418701172,1,5.5,0,0.5,1.89,0,0.3,8.19
2,2016-01-04 09:18:53,2016-01-04 09:46:09,1,4.35,-73.961456298828125,40.760246276855469,1,N,-73.998786926269531,40.738151550292969,1,21,0,0.5,1,0,0.3,22.8
2,2016-01-04 09:18:53,2016-01-04 09:34:14,1,2.71,-73.960952758789063,40.781089782714844,1,N,-73.960952758789063,40.781089782714844,1,12.5,0,0.5,2.66,0,0.3,15.96
2,2016-01-04 09:18:53,2016-01-04 09:47:19,1,4.90,-73.98223876953125,40.7647705078125,1,N,-74.014122009277344,40.712669372558594,1,21,0,0.5,4.36,0,0.3,26.16
2,2016-01-04 09:18:53,2016-01-04 09:49:58,1,3.23,-73.983383178710938,40.738998413085938,1,N,-73.998420715332031,40.757671356201172,2,16.5,0,0.5,0,0,0.3,17.3
1,2016-01-04 09:18:54,2016-01-04 09:29:45,1,1.00,-73.996879577636719,40.737560272216797,1,N,-73.982742309570313,40.736156463623047,1,8.5,0,0.5,2.75,0,0.3,12.05
1,2016-01-04 09:18:54,2016-01-04 09:41:32,1,7.80,-73.981590270996094,40.73248291015625,1,N,-73.949752807617188,40.812110900878906,1,26,0,0.5,5.35,0,0.3,32.15
2,2016-01-04 09:18:54,2016-01-04 09:28:31,1,1.92,-73.978019714355469,40.763908386230469,1,N,-73.966743469238281,40.770591735839844,2,8,0,0.5,0,0,0.3,8.8
2,2016-01-04 09:18:54,2016-01-04 10:08:47,2,12.93,-74.000770568847656,40.762310028076172,1,N,-73.865028381347656,40.770580291748047,1,46,0,0.5,10.47,5.54,0.3,62.81
1,2016-01-04 09:18:55,2016-01-04 09:29:30,1,.60,-73.996627807617188,40.715206146240234,1,N,-73.992767333984375,40.723545074462891,1,7.5,0,0.5,1,0,0.3,9.3
2,2016-01-04 09:18:55,2016-01-04 09:26:00,5,.68,-73.989852905273438,40.756721496582031,1,N,-73.982696533203125,40.760932922363281,1,6,0,0.5,1.36,0,0.3,8.16
1,2016-01-04 09:18:56,2016-01-04 09:32:38,1,1.40,-73.994964599609375,40.733192443847656,1,N,-73.976837158203125,40.739227294921875,1,9.5,0,0.5,2.05,0,0.3,12.35
1,2016-01-04 09:18:56,2016-01-04 09:38:43,2,1.90,-73.989410400390625,40.772724151611328,1,N,-73.979766845703125,40.75457763671875,1,13.5,0,0.5,2,0,0.3,16.3
2,2016-01-04 09:18:56,2016-01-04 09:20:37,1,.50,-73.957893371582031,40.780517578125,1,N,-73.963485717773438,40.777301788330078,1,3.5,0,0.5,0.86,0,0.3,5.16
2,2016-01-04 09:18:56,2016-01-04 09:41:07,1,3.87,-73.990531921386719,40.756221771240234,1,N,-74.01129150390625,40.715240478515625,2,17.5,0,0.5,0,0,0.3,18.3
2,2016-01-04 09:18:56,2016-01-04 09:27:11,1,1.00,-74.004753112792969,40.717178344726562,1,N,-74.007072448730469,40.729351043701172,2,6.5,0,0.5,0,0,0.3,7.3
1,2016-01-04 09:18:57,2016-01-04 09:29:23,1,.90,-73.965232849121094,40.775123596191406,1,N,-73.966201782226563,40.765018463134766,2,8,0,0.5,0,0,0.3,8.8
1,2016-01-04 09:18:57,2016-01-04 09:23:46,1,1.10,-73.978240966796875,40.773113250732422,1,N,-73.971488952636719,40.786403656005859,1,6,0,0.5,1.7,0,0.3,8.5
1,2016-01-04 09:18:57,2016-01-04 09:31:48,1,1.10,-73.961441040039063,40.759956359863281,1,N,-73.971435546875,40.751991271972656,1,9.5,0,0.5,2.55,0,0.3,12.85
1,2016-01-04 09:18:57,2016-01-04 09:30:24,1,1.20,-73.982315063476563,40.747539520263672,1,N,-73.979393005371094,40.761451721191406,2,9,0,0.5,0,0,0.3,9.8
2,2016-01-04 09:18:57,2016-01-04 09:32:22,1,1.52,-73.960563659667969,40.766029357910156,1,N,-73.974372863769531,40.746711730957031,2,10,0,0.5,0,0,0.3,10.8
2,2016-01-04 09:18:57,2016-01-04 09:24:45,1,1.33,-73.990127563476563,40.719329833984375,1,N,-73.980987548828125,40.733951568603516,2,6.5,0,0.5,0,0,0.3,7.3
2,2016-01-04 09:18:57,2016-01-04 09:41:34,6,2.80,-73.970626831054687,40.788330078125,1,N,-73.977447509765625,40.756729125976563,1,15.5,0,0.5,3.26,0,0.3,19.56
2,2016-01-04 09:18:57,2016-01-04 09:36:37,1,1.46,-73.975837707519531,40.740680694580078,1,N,-73.969192504882813,40.7576904296875,1,12,0,0.5,1,0,0.3,13.8
1,2016-01-04 09:18:58,2016-01-04 09:30:45,1,.70,-73.975028991699219,40.741847991943359,1,N,-73.973541259765625,40.750091552734375,1,8.5,0,0.5,1.85,0,0.3,11.15
2,2016-01-04 09:18:58,2016-01-04 09:37:22,1,2.00,-73.990875244140625,40.734626770019531,1,N,-74.011634826660156,40.714996337890625,1,13,0,0.5,2.76,0,0.3,16.56
2,2016-01-04 09:18:58,2016-01-04 09:32:53,1,.89,-73.98388671875,40.744289398193359,1,N,-73.986618041992188,40.753139495849609,1,9.5,0,0.5,3.09,0,0.3,13.39
2,2016-01-04 09:18:59,2016-01-04 09:45:19,1,2.75,-73.980430603027344,40.782371520996094,1,N,-73.978141784667969,40.753768920898438,1,17,0,0.5,3.56,0,0.3,21.36
2,2016-01-04 09:18:59,2016-01-04 09:29:55,1,.45,-73.965766906738281,40.754417419433594,1,N,-73.968009948730469,40.758823394775391,1,8,0,0.5,1.76,0,0.3,10.56
1,2016-01-04 09:19:00,2016-01-04 09:27:37,1,1.10,-73.95697021484375,40.770603179931641,1,N,-73.969940185546875,40.76275634765625,1,7,0,0.5,1.55,0,0.3,9.35
1,2016-01-04 09:19:00,2016-01-04 09:40:12,1,2.10,-73.95928955078125,40.769149780273437,1,N,-73.979408264160156,40.745418548583984,1,14,0,0.5,2.95,0,0.3,17.75
2,2016-01-04 09:19:00,2016-01-04 09:51:54,6,4.95,-73.945724487304687,40.781906127929688,1,N,-73.990325927734375,40.740230560302734,2,24,0,0.5,0,0,0.3,24.8
2,2016-01-04 09:19:00,2016-01-04 09:22:59,1,.37,-73.999443054199219,40.733737945556641,1,N,-73.998329162597656,40.738037109375,1,4.5,0,0.5,0.5,0,0.3,5.8
2,2016-01-04 09:19:00,2016-01-04 09:25:17,1,.51,-73.985221862792969,40.731868743896484,1,N,-73.993659973144531,40.735126495361328,1,5.5,0,0.5,1.26,0,0.3,7.56
1,2016-01-04 09:19:01,2016-01-04 09:20:41,1,.50,-73.978431701660156,40.772628784179688,1,N,-73.97406005859375,40.778583526611328,1,3.5,0,0.5,0.85,0,0.3,5.15
1,2016-01-04 09:19:01,2016-01-04 09:39:47,1,2.40,-73.950027465820312,40.784507751464844,1,N,-73.973381042480469,40.757556915283203,1,14,0,0.5,2,0,0.3,16.8
1,2016-01-04 09:19:01,2016-01-04 09:30:51,1,1.90,-73.981460571289063,40.764274597167969,1,N,-73.980842590332031,40.745086669921875,1,9.5,0,0.5,1,0,0.3,11.3
1,2016-01-04 09:19:01,2016-01-04 09:30:59,2,1.30,-73.986137390136719,40.762142181396484,1,N,-73.974143981933594,40.750617980957031,2,9,0,0.5,0,0,0.3,9.8
2,2016-01-04 09:19:01,2016-01-04 09:31:34,5,1.83,-73.981002807617187,40.76007080078125,1,N,-73.991912841796875,40.737918853759766,1,9.5,0,0.5,1,0,0.3,11.3
1,2016-01-04 09:19:02,2016-01-04 09:22:07,1,.50,-74.016403198242187,40.714752197265625,1,N,-74.00958251953125,40.718776702880859,1,4,0,0.5,0.95,0,0.3,5.75
1,2016-01-04 09:19:02,2016-01-04 09:47:13,1,2.30,-73.963623046875,40.758693695068359,1,N,-73.991561889648438,40.749916076660156,1,17.5,0,0.5,4.55,0,0.3,22.85
1,2016-01-04 09:19:02,2016-01-04 09:32:20,1,1.70,-73.975265502929688,40.751056671142578,1,N,-73.955780029296875,40.765964508056641,2,10,0,0.5,0,0,0.3,10.8
1,2016-01-04 09:19:02,2016-01-04 09:50:34,1,8.60,-73.870933532714844,40.773757934570313,1,N,-73.982757568359375,40.742805480957031,1,30.5,0,0.5,7.36,5.54,0.3,44.2
2,2016-01-04 09:19:02,2016-01-04 09:22:25,2,.72,-73.96221923828125,40.767578125,1,N,-73.955558776855469,40.776950836181641,2,4.5,0,0.5,0,0,0.3,5.3
2,2016-01-04 09:19:02,2016-01-04 09:26:00,1,.86,-73.972389221191406,40.756881713867188,1,N,-73.983619689941406,40.762191772460937,2,6,0,0.5,0,0,0.3,6.8
2,2016-01-04 09:19:02,2016-01-04 09:19:06,1,.00,-74.005180358886719,40.706001281738281,5,N,-74.005180358886719,40.705986022949219,2,65,0,0.5,0,0,0.3,65.8
2,2016-01-04 09:19:02,2016-01-04 09:36:21,6,1.72,-73.945953369140625,40.775455474853516,1,N,-73.966453552246094,40.764575958251953,1,12,0,0.5,2.56,0,0.3,15.36
2,2016-01-04 09:19:02,2016-01-04 09:39:03,2,2.53,-73.99066162109375,40.756080627441406,1,N,-73.958396911621094,40.764652252197266,2,14,0,0.5,0,0,0.3,14.8
2,2016-01-04 09:19:02,2016-01-04 09:23:48,1,.54,-73.96630859375,40.765422821044922,1,N,-73.970390319824219,40.758312225341797,1,5,0,0.5,1.16,0,0.3,6.96
2,2016-01-04 09:19:02,2016-01-04 09:38:55,1,2.08,-73.953681945800781,40.766696929931641,1,N,-73.981796264648437,40.763141632080078,1,13.5,0,0.5,2.86,0,0.3,17.16
2,2016-01-04 09:19:02,2016-01-04 09:26:20,1,.82,-73.979034423828125,40.750995635986328,1,N,-73.985771179199219,40.740734100341797,2,6.5,0,0.5,0,0,0.3,7.3
